Longitude (x),Latitude (y),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Available_Water_Storage_mm_m,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,tcco2_column,nuevos1_co2_1000hPa,nuevos1_co_1000hPa,fco2gpp_flux,cape_geop_conv,surf_geop_z,geop_z_1000hPa
20.8,42.5,9.888566,81.471375,27.57,6.5145831,67.130074,7.233333333333333,15.0,623.31604,16.411771622507697,accretionary complex,3.510128202786577,nicrpge,610.4461280112848,3.9075236840357497,2.0,Desconocido,2.7,0.19,-15.2,0.1699192863315169,Siliciclastic sedimentary rocks,421.96929931640625,0.0006658512284047902,3.8823870340820577e-07,0.0,2.110119104385376,7026.5390625,1863.9847412109375
72.6,40.1,27.596832,-181.25623,62.009998,1.5812498,79.112427,8.2,100.0,2541.7039,60.45038126274486,volcanic arc,20.01080957882431,nicrpge,1114.554310870494,63.47774516535517,3.0,Desconocido,5.68,0.19,-15.2,0.2447622191018644,Siliciclastic sedimentary rocks,422.83087158203125,0.0006519490270875394,1.250086540949269e-07,0.0,11.226190567016602,27438.533203125,2010.4959716796875
-60.69999999999999,14.8,38.969555,306.82111,137.61,0.0,172.35201,6.7,150.0,0.0,144.5365779385229,accretionary complex,542.8886085275687,phosphate,51.73564609628385,46.97636513146217,1.0,Metales Preciosos,0.0,,,,Unknown,422.3271484375,0.0006455610855482519,8.87815474470699e-08,0.0,803.5654907226562,106.54084014892578,1242.0992431640625
22.7,41.3,45.782978,110.9009,102.57,7.4875007,80.787384,5.0,100.0,500.63919,14.694129578587946,magmatic province,14.915176834357585,porcu,414.6339822831334,48.48673286840938,2.0,Metales Base,14.35,0.01,-14.1,0.2837436913837428,Metamorphics,422.2080078125,0.0006697937496937811,2.206391229719884e-07,0.0,2.377976179122925,4732.54296875,1775.6837158203125
-102.10000000000002,19.7,47.105106,-46.667774,99.480003,8.09375,44.162189,6.3,150.0,2353.6343,59.453203499411856,volcanic arc,69.48528881572703,porcu,42.2675407375442,45.032078565344285,1.0,Minerales Industriales,28.33,0.09,-12.5,0.2540279243616857,Basic volcanic rocks,421.7796630859375,0.0006470501539297402,1.4659562452834507e-07,1.1737228078345652e-07,48.449405670166016,22456.54296875,1455.6055908203125
-100.60000000000002,20.0,54.2663,-52.526344,139.44,9.8812513,35.61599,6.3,125.0,2093.1541,15.18379829385647,volcanic arc,69.07217239959817,porcu,77.10306414144624,20.49221373575113,1.0,Metales Base,5.54,0.09,-12.5,0.1776225138395162,Siliciclastic sedimentary rocks,422.21759033203125,0.0006519811577163637,1.5176421186424705e-07,4.697704625300503e-08,34.53571319580078,20268.546875,1324.6683349609375
-99.5,19.0,33.10743,-63.069153,66.050003,8.8451385,41.704956,6.4,100.0,2322.8296,4.506134267186382,volcanic arc,52.21957947509945,vms,31.04588842342853,22.599060258780927,2.0,Compuestos Químicos y Subproductos,15.94,0.09,-13.0,0.3463599798888949,Siliciclastic sedimentary rocks,421.57147216796875,0.0006490978412330151,2.0044926429818588e-07,3.7399114916070175e-08,104.33036041259766,23000.541015625,1498.6971435546875
-97.80000000000001,19.1,44.141262,-29.758982,176.13,8.1513891,38.336468,6.2,150.0,2412.1235,188.0723927003997,volcanic arc,66.83084991229697,porcu,29.57374147787183,35.960675413463335,2.0,Minerales Industriales,6.81,0.09,-13.0,0.2932092158139849,Unconsolidated sediments,421.85858154296875,0.0006497060530818999,1.4699756434310984e-07,1.1562535817688513e-08,16.389881134033203,23238.541015625,1476.1123046875
99.2,51.7,42.543633,-121.9817,95.410004,-1.9555554,102.67335,4.9,100.0,1985.2628,57.19754581180467,orogenic belt,41.37349051953141,phosphate,114.18496140035236,86.19827425033606,2.0,Minerales Estratégicos y Tierras Raras,10.34,0.01,-14.1,0.1962603897873786,Metamorphics,421.70404052734375,0.0006515443092212081,1.2887566924746352e-07,1.3249172869933545e-09,3.2559523582458496,20058.546875,2669.451171875
100.1,51.5,44.305103,-115.90798,103.12,-4.5784721,82.946434,5.48,50.0,2657.946,43.28381198501354,orogenic belt,1.8500369999998008,phosphate,180.2036370609646,11.133807290536106,1.0,Desconocido,2.07,0.01,-20.0,0.1936809979585454,Metamorphics,421.66229248046875,0.0006501172902062535,1.3286131661516265e-07,0.0,0.8035714030265808,24134.537109375,2267.43115234375
113.5,49.7,27.473164,-5.6485219,61.639999,2.3361113,66.360306,7.5,150.0,947.27557,232.669056320306,accretionary complex,94.83700306679282,sedznpb,446.4595659149898,93.57717185450984,1.0,Desconocido,0.8,0.19,-15.2,0.0463575979113563,Siliciclastic sedimentary rocks,421.71917724609375,0.0006517393048852682,1.3840312362844998e-07,3.010583426998892e-08,0.6279761791229248,9390.5380859375,2132.66552734375
116.4,49.8,30.355494,19.991587,68.300003,2.9208333,61.368488,7.8,150.0,666.67682,491.3182894888344,volcanic arc,123.3987443209664,porcu,507.0739147274302,82.8713691486418,1.0,Desconocido,0.82,0.19,-15.2,0.0267659321698821,Siliciclastic sedimentary rocks,421.7408752441406,0.0006526147481054068,1.4132088210772054e-07,3.885430643890686e-08,0.2172619104385376,6678.53955078125,2099.792724609375
19.2,43.2,24.438885,31.440601,64.32,2.2694445,165.90102,5.0,50.0,1295.5469,22.26497395740565,accretionary complex,59.65152806089672,nicrpge,592.065270183111,23.59662243595485,2.0,Minerales Industriales,31.94,0.06,-11.8,0.1530056333956953,Carbonate sedimentary rocks,421.7970275878906,0.0006623482331633568,1.8395549261640554e-07,0.0,2.1339285373687744,12920.544921875,1861.4736328125
82.9,28.9,34.119991,-242.14627,75.75,2.46875,156.72018,5.2,15.0,3174.9297,8.523233424487417,orogenic belt,106.88454050983712,phosphate,772.1123616935555,264.0859365917991,2.0,Metales Base,22.78,0.01,-14.1,0.3861126736712803,Metamorphics,423.5411071777344,0.0006585633964277804,1.7341180580388027e-07,0.0,7.455357074737549,35348.5234375,1608.4962158203125
83.0,28.8,33.657055,-250.16553,73.57,0.94305557,135.43155,5.2,15.0,4663.1646,16.071668164562862,orogenic belt,102.16958940897736,phosphate,785.0822137075833,250.4301454089904,2.0,Metales Base,0.02,0.01,-14.1,0.3864259208292457,Metamorphics,422.6349182128906,0.0006480662268586457,1.3409594146196469e-07,0.0,0.3779761791229248,41008.5234375,1604.7462158203125
83.5,28.4,29.123293,-144.92059,68.120003,6.6756949,109.75275,5.2,100.0,1790.0923,66.8258543357413,orogenic belt,117.15043747250368,phosphate,840.5440094843337,187.79622211740056,2.0,Metales Base,20.71,0.01,-14.1,0.3863726337127732,Metamorphics,421.9028015136719,0.0006829612539149821,3.2629799306960194e-07,0.0,9.4494047164917,19236.548828125,1412.4805908203125
83.7,28.5,28.670521,-176.15364,66.5,3.5076387,155.929,5.2,15.0,2703.6946,72.39697205303656,orogenic belt,141.8842662172197,phosphate,835.5688954718214,167.33142342539233,1.0,Metales Base,34.78,0.01,-14.1,0.3959952857629704,Metamorphics,422.20233154296875,0.0006588007672689855,2.1734275890139543e-07,0.0,4.660714149475098,31732.529296875,1378.7796630859375
84.0,28.3,25.704912,-86.332809,59.099998,7.2118053,49.141605,5.2,100.0,1546.929,61.09519536854145,orogenic belt,124.76894158693004,sedznpb,866.4023212572779,131.5858538353118,-1.0,Metales Base,30.75,0.01,-14.1,0.4098623565034651,Metamorphics,422.198974609375,0.0006667664856649935,3.4631983680810663e-07,3.826460925893116e-09,38.6398811340332,11784.5419921875,1351.7418212890625
84.4,28.3,27.584166,-130.02858,67.720001,7.1784725,56.80743,5.2,100.0,1560.103,76.96990006766306,orogenic belt,80.59959543770941,sedznpb,880.8105639012282,87.29534348158508,-1.0,Metales Base,33.51,0.01,-14.1,0.4131606315930172,Metamorphics,422.4518127441406,0.0006688984576612711,2.582574154530448e-07,8.623048941558409e-09,9.943452835083008,15508.546875,1353.7618408203125
86.0,27.9,30.582874,-187.26416,68.989998,2.2659721,69.508934,6.7,15.0,3202.6384,90.89458868789669,volcanic arc,92.95545868855616,sedexmvt,995.629039291241,37.73068838347519,1.0,Minerales Estratégicos y Tierras Raras,29.21,0.01,-14.1,0.4563584609840556,Metamorphics,422.1432800292969,0.0006601052591577172,1.9634435943771678e-07,0.0,8.380952835083008,29814.53125,1397.3533935546875
173.9,-35.5,30.363039,226.55481,69.959999,7.7465277,105.75204,4.9,150.0,217.25426,219.1580231971402,volcanic arc,32.87174622681304,nicrpge,22.2,11.404484749508663,1.0,Minerales Industriales,13.18,0.19,-15.2,0.1368035516997188,Basic volcanic rocks,423.3694763183594,0.0006327625596895814,6.36167456491421e-08,8.366180281882407e-07,27.559524536132812,1352.5399169921875,895.4475708007812
174.4,-35.7,36.721813,239.25235,84.690002,8.2409725,111.2354,4.9,150.0,123.63992,170.78360798255778,volcanic arc,59.828943113077855,sedznpb,71.07467903550501,15.41718655476724,1.0,Minerales Industriales,22.26,0.19,-15.2,0.1379331466186317,Basic volcanic rocks,423.2962646484375,0.000635366712231189,6.471456970302825e-08,8.038332452997565e-07,29.904762268066406,878.5403442382812,884.7756958007812
175.7,-37.0,40.30661,228.20459,93.120003,6.4444447,95.50766,7.2,75.0,400.62286,42.41990286963289,volcanic arc,18.500000000371216,ree,68.50597711149123,18.956909818831445,1.0,Metales Preciosos,56.55,0.09,-12.5,0.25641779688902,Intermediate volcanic rocks,423.36346435546875,0.0006310004973784089,6.492857806961183e-08,9.510528684586461e-07,29.1636905670166,2954.541015625,844.1104125976562
176.0,-37.5,39.812138,217.31235,85.349998,5.1722217,88.260002,6.3,150.0,6.3948865,38.317277629821845,back-arc basin,22.47578697176021,nicrpge,36.96483328786962,21.45454784542585,1.0,Metales Preciosos,38.53086419753087,0.22,-13.0,0.3059637182466845,Pyroclastics,423.1380615234375,0.0006323750130832195,6.544976116629186e-08,2.8424116749192763e-07,12.642857551574707,330.54095458984375,825.6238403320312
168.7,-44.8,33.56514,140.84473,80.449997,2.5263889,51.77327,5.2,50.0,860.59589,12.081286750436185,accretionary complex,82.50668154761725,nicrpge,853.2348415881764,31.457050332388945,3.0,Metales Base,2.99,0.01,-14.1,0.4653623714984263,Metamorphics,423.2135925292969,0.000632349809166044,6.191193335780554e-08,1.3558366163124447e-07,5.4910712242126465,11618.5419921875,727.2242431640625
-85.80000000000001,12.7,37.965782,144.42657,93.870003,14.407639,54.728638,6.725,15.0,473.27982,38.98192753892675,accretionary complex,165.31176001724842,nicrpge,78.7652746329244,22.414218896149503,1.0,Metales Preciosos,14.71,0.09,-12.5,0.2676632084103595,Acid volcanic rocks,421.5231628417969,0.0006405030726455152,1.1436836189204769e-07,0.0,439.44940185546875,5874.54052734375,1126.7978515625
124.7,40.1,27.21501,119.90303,61.150002,6.1342659,86.356087,7.0,15.0,99.482956,926.2455602932608,back-arc basin,25.81794143614032,nicrpge,318.10554993586595,49.52042095588628,2.0,Desconocido,15.9,0.01,-14.1,0.1145661821222723,Metamorphics,423.1454162597656,0.0006651021540164948,2.659676567873248e-07,2.936160683475464e-07,3.9107143878936768,1368.5399169921875,1976.9423828125
125.1,38.6,31.469229,146.37282,71.25,4.0563216,88.020134,7.0,150.0,5.159801,777.7022552438085,back-arc basin,130.9705928825244,nicrpge,249.3377263873244,47.02629466292499,2.0,Metales Base,2.272727272727273,,,0.1532775072651891,Metamorphics,423.051513671875,0.0006598169566132128,2.3399590531880676e-07,2.7057345164394064e-07,4.6875,226.54092407226562,1956.8106689453125
125.2,39.8,29.734505,127.48069,66.75,6.0124998,77.753891,7.0,15.0,158.67969,864.3726831101092,back-arc basin,54.8411898120391,nicrpge,287.2692009248463,83.23911463574147,2.0,Metales Base,20.01,0.01,-14.1,0.1530124181186336,Metamorphics,423.1137390136719,0.0006641487125307322,2.469691082751524e-07,3.150129259665846e-07,3.139880895614624,1550.539794921875,1949.1834716796875
125.2,39.6,29.450438,123.85414,67.449997,5.2290912,77.90683,7.0,150.0,11.911222,847.8340887044894,back-arc basin,73.97131944206528,nicrpge,275.2665722531522,85.29655329814948,2.0,Minerales Industriales,0.2916666666666667,0.01,-14.1,0.153065750294689,Metamorphics,423.2652893066406,0.0006619696505367756,2.4714424284866254e-07,2.1299568686572456e-07,3.154761791229248,178.54090881347656,1945.3017578125
125.6,38.2,28.812889,136.64738,66.089996,6.2534723,78.318245,7.0,15.0,239.73366,706.7260703317093,orogenic belt,68.80209444486403,nicrpge,192.5714044192444,54.2800282951676,2.0,Metales Base,21.19,0.01,-14.1,0.1521025311864697,Metamorphics,422.9711608886719,0.0006639860803261399,2.5618592758291925e-07,3.120824487723439e-07,4.934523582458496,2130.53955078125,1955.237060546875
125.7,40.4,27.330833,97.502808,63.52,3.6354167,150.77986,6.976923076923077,15.0,670.7514,881.8735071823811,back-arc basin,90.4564873295448,nicrpge,231.90500835471389,52.6990441596625,2.0,Metales Base,50.3,0.01,-14.1,0.0826884832890726,Metamorphics,422.890869140625,0.000663445214740932,2.2634957019818103e-07,2.4548458554818353e-07,2.9315476417541504,6062.54052734375,1980.4000244140625
125.9,38.3,29.257675,136.61491,66.139999,6.8263888,65.96656,7.0,15.0,102.68253,689.9867299923465,orogenic belt,81.58311222305721,nicrpge,158.76492622742512,60.12123774278374,2.0,Metales Base,3.45,0.01,-14.1,0.1516189004781679,Metamorphics,423.1275939941406,0.0006640194915235043,2.50500960419231e-07,3.7151386322875624e-07,1.7470238208770752,1228.5400390625,1949.7705078125
-77.19999999999999,-7.7,35.768505,-77.829826,80.599998,7.0708332,182.38991,4.8,50.0,2432.2854,76.5287719906473,accretionary complex,85.44839613929759,porcu,644.7075126179311,25.065023059395905,1.0,Desconocido,42.7,0.01,-14.1,0.4405795540466474,Intermediate volcanic rocks,422.4769287109375,0.0006354179931804538,1.428919773616144e-07,5.609416930951738e-08,152.59524536132812,22100.54296875,1173.6728515625
-76.69999999999999,-8.4,25.858229,-98.839493,55.200001,8.5409727,127.15605,7.2,75.0,1918.3665,31.93686136330356,volcanic arc,120.38255770667132,nicrpge,732.8430328699317,30.050714378352733,1.0,Metales Preciosos,13.3,0.01,-14.1,0.3851174759330597,Metamorphics,422.7320861816406,0.000645055843051523,1.482634388594306e-07,3.367936685094719e-08,207.16964721679688,18554.55078125,1097.2464599609375
-76.5,-9.0,25.527811,7.2769675,48.650002,8.7659721,115.45708,7.2,50.0,1916.0504,66.31220368353401,volcanic arc,55.2998390594404,nicrpge,767.9667983057598,23.27029398974141,1.0,Desconocido,41.66,0.01,-14.1,0.4264355270513862,Metamorphics,422.32427978515625,0.0006437977426685393,1.465817121015789e-07,6.422591525279131e-08,85.0952377319336,20398.546875,1169.0947265625
-76.0,-9.7,35.986187,-31.161963,81.889999,5.9666667,144.73711,4.8,50.0,2673.1541,52.26401174401944,volcanic arc,18.59226989907736,sedcu,673.2614390413279,9.809184993668003,3.0,Desconocido,38.67,0.01,-14.1,0.3672446030035976,Mixed sedimentary rocks,422.6326599121094,0.0006479444564320147,1.780785510163696e-07,2.8582039846014595e-08,67.71428680419922,23472.541015625,1241.5322265625
-75.10000000000002,-8.9,27.047365,73.536583,65.629997,14.856249,66.244423,4.4,150.0,259.21805,48.07717571898599,volcanic arc,113.0348486087377,nicrpge,713.5886897436081,78.6398993893462,3.0,Metales Preciosos,31.23,0.19,-15.2,0.3175741467597714,Mixed sedimentary rocks,424.34674072265625,0.0006783636636100709,2.103089968841232e-07,1.5135377395836258e-08,1082.15771484375,2550.540283203125,683.3983154296875
-76.19999999999999,-10.5,13.382323,-244.26729,35.779999,3.6541667,89.00251,4.8,75.0,3745.0349,29.15549434582018,volcanic arc,8.71018473143085,sedznpb,608.0257406557718,1.7228952166050826,1.0,Desconocido,10.96,0.19,-15.2,0.3374017203647474,Mixed sedimentary rocks,422.20794677734375,0.0006415715324692428,1.6205319752771175e-07,0.0,21.931547164916992,38506.52734375,1548.0408935546875
-75.39999999999998,-10.9,24.731667,-103.95066,47.869999,7.5069447,155.57184,4.8,50.0,2180.2429,26.68812761910208,volcanic arc,37.04806877557877,sedexmvt,524.377205168188,20.64339551314168,1.0,Compuestos Químicos y Subproductos,27.59,0.06,-11.8,0.4244902358018824,Mixed sedimentary rocks,422.1131286621094,0.0006491751992143691,1.5824296895061707e-07,0.0,191.61904907226562,19620.546875,1098.7978515625
-75.39999999999998,-11.5,34.629936,-208.77475,78.120003,2.3090277,188.44398,4.8,150.0,4098.8252,36.88365452060438,volcanic arc,10.051477503332404,nicrpge,466.6398282401535,9.656343227666378,2.0,Metales Base,2.43,0.01,-14.1,0.3775669250129666,Acid plutonic rocks,422.6042175292969,0.0006424091407097876,1.356168866095686e-07,0.0,32.65178680419922,40354.5234375,1600.8980712890625
-74.39999999999998,-10.1,32.221317,-27.878778,69.730003,10.823611,93.333084,5.9,50.0,1172.1001,56.76914813426915,volcanic arc,144.70075120744852,nicrpge,560.2183305908515,69.7556677641618,3.0,Metales Preciosos,47.95,0.19,-15.2,0.3834987737623035,Mixed sedimentary rocks,423.9055480957031,0.0006673490279354155,1.5415469079016475e-07,1.4247017787738514e-08,361.4910583496094,12226.5439453125,959.0121459960938
-74.30000000000001,-11.3,31.83687,89.65403,66.360001,11.534028,82.233604,6.0,125.0,1050.7563,36.35814656301106,volcanic arc,52.464382203548205,nicrpge,436.5462212641403,65.65446872487672,3.0,Desconocido,48.98,0.19,-15.2,0.4276089137786757,Mixed sedimentary rocks,422.5830078125,0.0006732062320224941,1.5054675372994097e-07,0.0,292.8363037109375,9560.5380859375,832.5144653320312
-72.89999999999998,-11.6,27.910576,89.692787,62.77,14.291667,73.189781,4.4,50.0,410.53976,12.008463738884595,orogenic belt,156.39974840133274,nicrpge,328.6861632773736,127.5608416787084,3.0,Desconocido,49.77,0.19,-15.2,0.2597577583370554,Mixed sedimentary rocks,423.78704833984375,0.00068521942012012,1.5848247869598708e-07,1.6623831200490713e-09,1100.8720703125,4086.542724609375,706.2866821289062
-74.0,-12.2,32.682945,-18.18549,72.110001,13.335417,77.349922,6.0,150.0,706.55542,52.35518507338671,volcanic arc,68.24970695907908,sedcu,331.3178010611563,34.037816817381334,3.0,Compuestos Químicos y Subproductos,37.83,0.19,-15.2,0.3469769601507333,Siliciclastic sedimentary rocks,422.3558349609375,0.0006858237320557237,1.628321228963614e-07,3.9012992836262583e-10,460.3303527832031,6696.53955078125,724.9407958984375
-74.60000000000002,-13.5,51.397499,-251.71455,113.1,3.15625,104.26257,5.2,150.0,4213.0918,52.6853600012853,volcanic arc,58.49827706983661,porcu,234.97680162092504,5.493231314136337,1.0,Desconocido,3.41,0.06,-11.8,0.3917682365581719,Intermediate volcanic rocks,423.21173095703125,0.0006453960668295622,1.0681134909873435e-07,0.0,9.758928298950195,42216.5234375,1653.0450439453125
-73.10000000000002,-13.6,29.37133,-133.25868,77.849998,5.6479168,95.950241,8.0,150.0,3047.6436,36.803579772867806,orogenic belt,32.45951983282726,sedcu,163.41145400491376,4.657959170215657,1.0,Metales Base,19.35,0.19,-15.2,0.4659535870413612,Acid plutonic rocks,422.4114074707031,0.0006514260312542319,1.6928697732510045e-07,0.0,53.08035659790039,30724.53125,1288.1795654296875
-72.0,-13.8,20.962591,-85.25444,54.130001,5.3590274,64.341789,8.0,150.0,3306.1719,32.67351700885627,orogenic belt,26.477630180966283,nicrpge,79.68300276721506,6.846203664169789,3.0,Desconocido,6.55,0.19,-15.2,0.4657780501859064,Siliciclastic sedimentary rocks,422.5751037597656,0.0006477338029071689,1.3417674438187532e-07,0.0,65.32440185546875,33454.52734375,1125.6995849609375
-72.30000000000001,-12.5,30.319115,-2.0363326,67.910004,9.0868053,81.982658,3.5,100.0,1681.6868,17.113064794961733,orogenic belt,36.35991336623346,nicrpge,208.79008532495013,35.11649908408417,1.0,Desconocido,31.27,0.19,-15.2,0.2562219802710569,Siliciclastic sedimentary rocks,422.065673828125,0.000653859693557024,1.466670767058531e-07,4.111678464369106e-08,103.58333587646484,21780.54296875,1150.768798828125
-71.0,-12.3,32.317165,62.151329,72.18,14.554165,69.558746,4.8,150.0,312.12286,39.48892169287755,orogenic belt,130.5701638966577,nicrpge,207.1965972934884,77.61151300444635,3.0,Metales Preciosos,50.4,0.22,-13.0,0.1875302105270966,Unconsolidated sediments,423.720703125,0.0006834165542386472,1.5986434220849333e-07,7.3889081519951105e-09,723.3303833007812,3112.541259765625,638.9139404296875
-70.89999999999998,-11.2,28.078768,107.27272,62.709999,13.977083,73.761192,4.8,150.0,422.81888,134.30173074611278,orogenic belt,220.2643904492961,nicrpge,329.3751762504272,123.27846250916151,3.0,Metales Base,49.96,0.19,-15.2,0.0432661443419268,Mixed sedimentary rocks,424.66119384765625,0.0006757453083992004,1.6222556098455243e-07,2.3158333029016376e-09,528.1071166992188,3968.54248046875,693.8782348632812
-70.19999999999999,-13.9,32.387321,-112.70259,78.889999,1.5777779,98.007973,3.5,100.0,4258.8911,100.43056808597665,orogenic belt,22.475786971761643,nicrpge,131.6148302054138,11.67065597193692,3.0,Metales Base,3.36,0.01,-14.1,0.2667418816083128,Siliciclastic sedimentary rocks,422.9239196777344,0.0006394012016244233,1.4196494646512292e-07,4.046818435909927e-09,43.94047546386719,42382.5234375,1592.5855712890625
-69.19999999999999,-13.8,27.132885,16.895294,60.43,10.275694,92.664665,5.3,15.0,1290.3629,64.62795242403277,orogenic belt,90.86419591896494,nicrpge,242.8879365674628,20.90224813542525,3.0,Metales Preciosos,52.43,0.19,-15.2,0.1920240141673888,Siliciclastic sedimentary rocks,423.5391540527344,0.0006704918341711164,1.5411549725286022e-07,2.6249576734471702e-08,355.5238037109375,13320.544921875,945.0344848632812
-70.69999999999999,-15.9,65.097588,-264.59082,168.67,3.6513889,67.236847,7.55,150.0,4361.4233,71.46118869746357,orogenic belt,44.49624984198377,porcu,54.02779934107959,15.415823105254796,1.0,Desconocido,0.7,0.19,-15.2,0.5071421119481422,Water Bodies,423.6802978515625,0.0006462004967033863,9.781965815136573e-08,0.0,3.982142925262451,41982.5234375,1519.469482421875
120.7,14.5,68.608589,143.17422,143.38,0.0,25.09375,5.9,150.0,0.0,45.23438767466271,volcanic arc,62.86952202776761,nicrpge,63.572928938424674,13.416806976065509,2.0,Minerales Industriales,0.0,,,,Unconsolidated sediments,423.00054931640625,0.0006583129288628697,1.5702190125921334e-07,0.0,515.9553833007812,62.540771484375,1071.4898681640625
123.2,9.2,34.0028,224.86133,74.389999,14.377082,78.840912,6.3,150.0,479.94675,11.911596601718498,accretionary complex,48.22046480172486,podchrome,118.79074585168615,21.75254179198879,1.0,Minerales Energéticos,23.81,0.09,-12.5,0.3766691021580156,Acid volcanic rocks,422.5552062988281,0.0006424986640922725,1.0015084939141161e-07,7.167684543674113e-07,356.99700927734375,4628.54345703125,962.5947265625
124.0,12.7,37.379333,213.196,83.75,15.559028,50.227272,5.9,150.0,97.791901,62.32741156737817,accretionary complex,56.34600800460407,vms,9.864022353989158,58.50794164947252,2.0,Compuestos Químicos y Subproductos,25.4,0.09,-12.5,0.5808704168027384,Unknown,422.50408935546875,0.0006434406968764961,1.0062882438433007e-07,8.976820140560449e-07,932.735107421875,1954.5396728515625,1004.2710571289062
18.9,49.7,30.029045,91.702911,68.57,3.0229166,88.070847,5.2,15.0,590.46448,282.641591243884,wide rift,95.57537601285708,sedznpb,1103.617560007542,50.07706688677448,2.0,Metales Base,40.85,0.19,-15.2,0.0285588647106979,Unconsolidated sediments,421.6129455566406,0.0006664359243586659,2.17894452703149e-07,0.0,3.309523820877075,5646.54150390625,1733.641357421875
19.6,49.6,26.701305,58.269543,63.18,1.7784723,137.27808,5.2,15.0,990.80182,343.5877827183602,wide rift,69.27008733934456,porcu,1131.117324841681,48.85651069183806,2.0,Minerales Industriales,42.22,0.19,-15.2,0.0374171394142435,Siliciclastic sedimentary rocks,421.55413818359375,0.0006609572446905077,1.8523695644034888e-07,0.0,4.333333492279053,8160.5380859375,1712.4493408203125
-7.5,41.7,29.144123,77.960831,65.769997,7.5499997,51.066845,5.3,50.0,477.19885,75.91546881009452,orogenic belt,91.90907245751066,nicrpge,497.8854238677815,26.434959297371982,2.0,Metales Preciosos,11.59,0.01,-14.1,0.0496562126454735,Acid plutonic rocks,422.1557312011719,0.0006803787546232343,1.7211185365795245e-07,0.0,9.071428298950195,5794.54150390625,2129.09423828125
21.5,46.7,38.776642,116.73174,86.279999,6.7527776,56.468563,7.7,15.0,86.772018,270.06050872756896,volcanic arc,86.71350817490685,porcu,1020.9835089544788,63.07705987430028,2.0,Desconocido,12.44,0.22,-13.0,0.0446657021598642,Siliciclastic sedimentary rocks,421.7594909667969,0.0006636005127802491,2.085539136942316e-07,0.0,1.3958333730697632,750.54052734375,1838.3597412109375
22.4,47.7,31.974251,102.8381,72.089996,6.0986114,47.705933,6.575,15.0,124.76065,407.5925453754736,volcanic arc,122.15604774221949,sedcu,1123.8184108849484,87.31682724644853,2.0,Desconocido,6.04,0.19,-15.2,0.0861560426571995,Unconsolidated sediments,421.6250915527344,0.0006645609391853213,2.1091959467867127e-07,0.0,2.363095283508301,1204.5400390625,1813.8106689453125
22.7,45.9,32.937687,98.845779,75.019997,5.4444447,47.334045,6.75,15.0,345.26562,261.2757215600956,volcanic arc,21.00363407709549,porcu,921.9176588741371,28.01395846532584,2.0,Metales Base,50.53,0.06,-11.8,0.0443217392075658,Metamorphics,421.9067687988281,0.0006743893609382212,2.3372739121896302e-07,0.0,2.4464285373687744,3446.541748046875,1878.5673828125
22.7,47.0,37.19495,87.36834,81.879997,3.8458338,56.903603,5.2,15.0,659.93109,355.0720110231464,volcanic arc,90.32851155643456,porcu,1043.703916071972,41.56152805735717,2.0,Minerales Industriales,38.25,0.19,-15.2,0.041870283929179,Carbonate sedimentary rocks,421.636474609375,0.0006673180032521486,2.0007692569379287e-07,0.0,4.297618865966797,4778.54296875,1827.991455078125
23.7,44.5,28.850019,96.195358,63.779999,6.7937498,40.865509,7.1,125.0,187.83238,112.93073904522949,shield,93.621698873698,ree,764.9203339067212,74.59503355014519,2.0,Minerales Industriales,11.51,0.19,-15.2,0.1450113697106047,Siliciclastic sedimentary rocks,422.05975341796875,0.0006712180329486728,2.3134262505664083e-07,0.0,0.636904776096344,1558.539794921875,1807.1767578125
23.8,47.4,43.968086,97.180832,102.2,4.4479165,46.441769,6.7,100.0,492.11151,433.7011754483464,volcanic arc,137.69767608787132,porcu,1086.9716108178582,59.3937089815886,2.0,Desconocido,37.2,0.19,-15.2,0.0540834471566977,Siliciclastic sedimentary rocks,421.61041259765625,0.0006678553763777018,2.0794701072190946e-07,0.0,4.142857074737549,4376.54296875,1858.299560546875
24.0,46.6,22.344452,66.990891,52.169998,5.3194447,54.165695,7.2,150.0,399.6669,348.20807395715894,volcanic arc,97.12059513820716,porcu,999.6799616096996,47.8400110338616,2.0,Metales Base,6.69,0.19,-15.2,0.0699069466682183,Siliciclastic sedimentary rocks,421.813720703125,0.0006715077324770391,2.6511168016440934e-07,0.0,0.9791666865348816,3444.541748046875,1874.3887939453125
27.8,46.0,23.466042,71.768974,56.610001,6.0777779,43.41214,8.1,150.0,209.56392,231.65938142527568,shield,128.43413661242892,potash,827.4884354478921,67.27089732122954,2.0,Metales Base,3.39,0.19,-15.2,0.4125773419498076,Siliciclastic sedimentary rocks,421.9096984863281,0.0006649137940257788,2.0723614113649091e-07,0.0,2.3125,2150.53955078125,1748.520751953125
