Longitude (x),Latitude (y),Flux (gm-2d-1),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Available_Water_Storage_mm/m,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,CO2_1000hPa,CO_1000hPa,Geopotential_1000hPa,Flux_CO2_GPP,Total_Column_CO2,Geopotential_Sup_Avg
27.23,40.754,5.0,31.089865,128.1674,71.57,8.0893946,31.301397,6.3,498.43951,70.91203765797287,magmatic province,118.09325887960266,sedznpb,280.5990425785518,93.49847115546883,2.0,Minerales Industriales,100.0,15.6,0.19,-15.2,0.6397342494873546,Mixed sedimentary rocks,0.0006644800305366,1.7952687869637884e-07,1726.5230712890625,0.0,422.0993347167969,3192.54150390625
27.214,40.8,68.0,28.740723,138.63991,69.940002,7.865972,23.236784,6.3,352.45694,76.086300887481,magmatic province,123.4989988736946,sedznpb,285.89850918813823,97.57942625128548,2.0,Minerales Industriales,100.0,8.577777777777778,0.19,-15.2,0.5241611095481918,Mixed sedimentary rocks,0.0006644800305366,1.7952687869637884e-07,1726.5230712890625,0.0,422.0993347167969,3192.54150390625
27.138,40.811,11.0,27.920914,135.85091,66.82,9.9954548,22.437143,6.3,169.86967,80.61554352567292,magmatic province,123.74272256323428,porcu,291.3043742977438,105.49684667254292,2.0,Minerales Industriales,100.0,4.8,0.09,-12.5,0.4999666616005935,Mixed sedimentary rocks,0.0006652454612776,1.7957474085505964e-07,1723.6793212890625,0.0,422.124267578125,2700.54052734375
27.231,40.717,5.0,31.089865,136.21831,72.639999,7.897222,27.878193,6.3,339.50842,67.10750207443391,magmatic province,114.19893892591516,sedznpb,277.0176187357041,91.49379259266732,2.0,Minerales Industriales,100.0,8.455555555555556,0.06,-11.8,0.6823500994441141,Mixed sedimentary rocks,0.0006639102939516,1.7848867628345033e-07,1718.4605712890625,0.0,422.1127624511719,2168.53955078125
27.211,40.858,2.0,28.740723,132.571,66.739998,8.2611122,25.419394,6.3,258.59268,81.05234621105812,magmatic province,117.5129690390026,porcu,291.6315613321027,101.3118348515614,2.0,Minerales Industriales,100.0,6.233333333333333,0.06,-11.8,0.435506447913857,Mixed sedimentary rocks,0.0006637875922024,1.774408247001702e-07,1728.3043212890625,0.0,422.13909912109375,2334.53955078125
11.4,43.289,84.93,50.63187,124.12252,115.0,8.7847214,41.509384,7.15,202.74513,83.0278270191223,accretionary complex,91.20315477624304,sedznpb,224.8461224811759,35.0493929737621,1.0,Minerales Energéticos,,4.888888888888889,0.22,-13.0,0.2235621799387052,Unconsolidated sediments,0.0006735406350344,2.3031358864500362e-07,1667.0606689453125,0.0,422.0263671875,2650.54052734375
13.156,38.696,7.0,33.498169,250.7363,108.6,4.3480768,40.088997,6.1,10.442877,9.004708837161122,oceanic back-arc basin,130.0490864971371,potash,152.63178094027458,151.73105958920476,3.0,Minerales Industriales,50.0,7.980769230769231,0.09,-12.5,,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.18,38.7,34.65,33.498169,252.86244,108.6,3.4784615,40.088997,6.1,10.563859,11.393201889482084,oceanic back-arc basin,130.4832992851575,potash,150.0355839692702,150.9918065885132,3.0,Minerales Industriales,50.0,8.878048780487806,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.17,38.696,74.66,33.498169,249.67798,108.6,4.3480768,40.088997,6.1,10.450269,10.2274589308157,oceanic back-arc basin,130.0367506143546,potash,151.2284873461346,151.06022775510044,3.0,Minerales Industriales,50.0,8.448717948717949,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.164,38.712,30.73,33.498169,248.22249,108.6,4.4333329,40.088997,6.1,10.339096,10.867208110549432,oceanic back-arc basin,131.81571966173078,potash,151.07458849521953,152.9505555208708,3.0,Minerales Industriales,50.0,9.844827586206897,0.09,-12.5,,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.183,38.701,62.27,33.498169,252.86244,108.6,3.3249998,40.088997,6.1,10.919944,11.731833639072017,oceanic back-arc basin,130.59690081904668,potash,149.68731724832256,150.9529548778125,3.0,Minerales Industriales,50.0,8.628205128205128,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.163,38.695,107.38,33.498169,250.28923,108.6,4.3480768,40.088997,6.1,10.450269,9.5361554750416,oceanic back-arc basin,129.92960091349437,potash,151.97748536214155,151.29390423603616,3.0,Minerales Industriales,50.0,7.714285714285714,0.09,-12.5,,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.189,38.704,192.27,33.498169,255.467,108.6,4.3480768,40.088997,6.1,10.450269,12.471363898275824,oceanic back-arc basin,130.93762218682576,potash,148.94280949411404,150.97871730831105,3.0,Minerales Industriales,50.0,8.966666666666667,0.09,-12.5,0.1617787547772411,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.171,38.698,159.59,33.498169,249.67798,108.6,4.3480768,40.088997,6.1,10.450269,10.447061694132763,oceanic back-arc basin,130.25857992754226,potash,151.03262223771384,151.21359367194108,3.0,Minerales Industriales,50.0,10.608695652173912,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.161,38.694,89.0,33.498169,250.28923,108.6,3.5888889,40.088997,6.1,10.331782,9.292571276457842,oceanic back-arc basin,129.8205595379252,potash,152.22564443614596,151.28989582831684,3.0,Minerales Industriales,50.0,11.5,0.09,-12.5,,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.186,38.715,134.27,33.498169,247.81204,108.6,3.5328126,40.088997,6.1,10.450269,12.914676529217411,oceanic back-arc basin,132.15424964313482,potash,148.72053230808416,152.22821531405728,3.0,Minerales Industriales,50.0,9.53191489361702,0.09,-12.5,0.1637465080631412,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.169,38.698,112.3,33.498169,249.67798,108.6,3.5888886,40.088997,6.1,10.339096,10.268235592959568,oceanic back-arc basin,130.2590150351979,potash,151.2330090158889,151.3083717336978,3.0,Minerales Industriales,50.0,12.137931034482758,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.162,38.697,88.91,33.498169,250.28923,108.6,4.4333334,40.088997,6.1,10.339096,9.586303628363003,oceanic back-arc basin,130.15252164725808,potash,151.9823900917468,151.5420720996745,3.0,Minerales Industriales,50.0,8.126760563380282,0.09,-12.5,,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.17,38.703,7.12,33.498169,248.83553,108.6,3.5328124,40.088997,6.1,10.450269,10.69564871594437,oceanic back-arc basin,130.8137491257704,potash,150.89477340849126,151.76301280859894,3.0,Minerales Industriales,50.0,9.506172839506172,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.187,38.713,101.38,33.498169,247.81204,108.6,5.5146337,40.088997,6.1,10.450269,12.866009864884983,oceanic back-arc basin,131.9335904807412,potash,148.7145258036348,151.98019501376788,3.0,Minerales Industriales,50.0,6.5285714285714285,0.09,-12.5,0.1637465080631412,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.185,38.707,193.0,33.498169,252.86244,108.6,3.4784615,40.088997,6.1,10.563859,12.291957744358369,oceanic back-arc basin,131.2650698409136,potash,149.20006275132707,151.46581888790254,3.0,Minerales Industriales,50.0,10.587301587301589,0.09,-12.5,0.1617787547772411,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.172,38.697,140.16,33.498169,249.67798,108.6,3.5328126,40.088997,6.1,10.450269,10.472828486022667,oceanic back-arc basin,130.1475042601278,potash,150.98032142633656,151.06587347466322,3.0,Minerales Industriales,50.0,9.064102564102564,0.09,-12.5,0.1576797721013438,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.188,38.708,44.31,33.498169,252.01555,108.6,4.187037,40.088997,6.1,10.679945,12.627953928861748,oceanic back-arc basin,131.38005859162897,potash,148.85166219092065,151.42887883380376,3.0,Minerales Industriales,50.0,7.394366197183099,0.09,-12.5,0.1617787547772411,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.192,38.706,101.89,33.498169,255.19533,108.6,3.3249998,40.088997,6.1,10.919944,12.871556595501971,oceanic back-arc basin,131.16472894471283,potash,148.5465768471287,151.04355851972957,3.0,Minerales Industriales,50.0,7.185185185185185,0.09,-12.5,0.1617787547772411,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.183,38.714,101.0,33.498169,247.81204,108.6,3.325,40.088997,6.1,10.919944,12.585357865946593,oceanic back-arc basin,132.03984179610285,potash,149.06915668910182,152.2648805280549,3.0,Minerales Industriales,50.0,8.483870967741936,0.09,-12.5,0.1637465080631412,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
13.191,38.705,78.94,33.498169,255.19533,108.6,3.4257574,40.088997,6.1,10.679945,12.718005732005864,oceanic back-arc basin,131.0519392864518,potash,148.69464047167256,150.98811983498177,3.0,Minerales Industriales,50.0,6.686567164179104,0.09,-12.5,0.1617787547772411,Unknown,0.0006514681736007,1.3203516857629438e-07,1593.7640380859375,0.0,421.9899597167969,58.540771484375
134.968,34.586,95.0,23.512333,167.48601,51.5,6.78125,40.965519,4.9,70.620926,1.5496069863283373,volcanic arc,63.88734523449415,vms,265.30091400144096,6.474589181251571,2.0,Compuestos Químicos y Subproductos,150.0,31.220338983050848,0.22,-13.0,0.3662778153357771,Unconsolidated sediments,0.0006650427822023,1.9794930494754226e-07,1651.172607421875,8.178384547363748e-08,423.3863830566406,126.54087829589844
12.45,50.144,1634.3,32.805939,60.449738,77.699997,4.0666666,62.412491,5.9,444.24515,291.3365331975684,foredeep basin,58.426081299365016,nicrpge,621.606699606753,23.334620223667848,2.0,Minerales Industriales,15.0,5.366666666666666,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.45,50.145,1114.4,32.805939,60.449738,77.699997,4.157639,62.31015,5.9,445.59238,291.4466172587344,foredeep basin,58.38061857329011,nicrpge,621.6061941655666,23.226538953162702,2.0,Minerales Industriales,15.0,4.77,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4505,50.1456,3316.0,32.805939,60.449738,77.699997,4.5295453,62.315647,5.9,446.04007,291.5197853850409,foredeep basin,58.302755019038216,nicrpge,621.6613998880823,23.174474837389354,2.0,Minerales Industriales,15.0,4.77,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.451,50.146,3300.0,32.805939,60.449738,77.699997,4.530303,62.193512,5.9,446.29007,291.5709449676104,foredeep basin,58.23396841191559,nicrpge,621.7167075260245,23.14420187137153,2.0,Minerales Industriales,15.0,4.81,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4501,50.1461,336.1,32.805939,60.449738,77.699997,4.530303,62.252541,5.9,446.38724,291.5691328994453,foredeep basin,58.3206739297481,nicrpge,621.6167609722411,23.110231668566563,2.0,Minerales Industriales,15.0,4.79,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4503,50.1468,3549.3,32.805939,60.449738,77.699997,4.1076388,61.794518,5.9,446.6257,291.6490375514452,foredeep basin,58.26879741276625,nicrpge,621.6386340342194,23.03975338993034,2.0,Minerales Industriales,15.0,4.92,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.451,50.147,6092.3,32.805939,60.449738,77.699997,4.1527777,61.952732,5.9,446.29007,291.6810250415445,foredeep basin,58.18877907294495,nicrpge,621.7162418097183,23.03629690342632,2.0,Minerales Industriales,15.0,4.82,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4502,50.148,4911.0,32.805939,60.449738,77.699997,4.0631943,61.779854,5.9,447.75348,291.7797167249555,foredeep basin,58.22497990416115,nicrpge,621.6269965959009,22.90761375208657,2.0,Minerales Industriales,15.0,6.111111111111111,0.22,-13.0,0.0832733531689952,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
30.95,62.766667,1.882125907845579,15.166476,89.691277,34.279999,2.0970368,101.94405,5.0,138.78835,2123.825666270604,craton,113.18974676524958,nicrpge,2504.358249800792,121.80812785776392,2.0,Metales Base,50.0,7.035714285714286,0.01,-14.1,0.0,Acid plutonic rocks,0.0006556055741384,1.3818883815019944e-07,638.5255737304688,0.0,421.1532287597656,1510.539794921875
290.533333,47.8,1.558493150684932,23.983376,76.139542,54.049999,3.3222222,116.02697,4.8,117.71378,2886.7623798719646,orogenic belt,63.40073868356238,nicrpge,3419.673680488824,113.91252478428046,3.0,Compuestos Químicos y Subproductos,100.0,11.16,0.27,-12.5,0.24780555,Mixed sedimentary rocks,0.0006542615592479,1.595729486325581e-07,1107.858154296875,0.0,421.6647644042969,1042.5401611328125
290.533333,47.8,11.95515068493151,23.983376,76.139542,54.049999,3.3222222,116.02697,4.8,117.71378,2886.7623798719646,orogenic belt,63.40073868356238,nicrpge,3419.673680488824,113.91252478428046,3.0,Compuestos Químicos y Subproductos,100.0,11.16,0.27,-12.5,0.24780555,Mixed sedimentary rocks,0.0006542615592479,1.595729486325581e-07,1107.858154296875,0.0,421.6647644042969,1042.5401611328125
290.55,47.883333,0.8446027397260273,23.983376,77.054855,54.049999,3.41875,115.01424,4.8,87.6875,2896.0022836343514,orogenic belt,61.32632659210331,nicrpge,3428.3595876598365,111.3295666954258,3.0,Minerales Estratégicos y Tierras Raras,100.0,8.82,0.27,-12.5,0.2160129112013497,Mixed sedimentary rocks,0.0006540066096931,1.579312538524391e-07,1101.940673828125,0.0,421.6436462402344,1130.5400390625
290.5333,47.9833,5.2114,24.793749,84.754562,53.849998,2.2076087,123.60163,4.8,7.958807,2905.508052514615,orogenic belt,56.689144263958944,nicrpge,3439.601917649393,102.81194174766112,3.0,Minerales Estratégicos y Tierras Raras,100.0,6.520833333333333,,,0.1829485866534109,Mixed sedimentary rocks,0.0006539381574839,1.5704239331171268e-07,1087.9964599609375,0.0,421.58843994140625,-89.45919036865234
18.166667,64.916667,1.446519302615193,22.706223,71.023888,51.700001,1.9465277,49.049465,5.0,287.4993,1411.4140154427869,shield,24.57279979516545,vms,2063.319939074944,37.49224648075264,-1.0,Metales Base,50.0,25.05,0.01,-14.1,0.0109814050410327,Acid plutonic rocks,0.0006532567203976,1.2588861864060166e-07,562.2152099609375,0.0,420.9761047363281,2890.541015625
16.833333,60.05,1.652185554171856,22.32449,93.437675,49.580002,3.363889,95.383698,5.0,65.086647,1287.0667083796543,shield,9.831109576307709,nicrpge,1559.0713142434838,70.63130367151557,2.0,Metales Base,50.0,32.53,0.09,-12.5,0.0236477907486044,Acid plutonic rocks,0.0006554599385708,1.3735161985550806e-07,748.4318237304688,0.0,421.3269958496094,718.5405883789062
23.3,62.2,1.772658811457036,18.928322,71.252617,42.52,2.0187502,93.745773,4.7,162.91974,1710.1929333458495,magmatic province,54.80361110618683,vms,2262.122810857095,98.94750034202194,1.0,Metales Base,125.0,26.84,0.01,-14.1,0.0,Acid plutonic rocks,0.0006548116798512,1.3879147786610704e-07,640.7353515625,0.0,421.1507568359375,1598.539794921875
23.3,62.2,7.862044931506849,18.928322,71.252617,42.52,2.0187502,93.745773,4.7,162.91974,1710.1929333458495,magmatic province,54.80361110618683,vms,2262.122810857095,98.94750034202194,1.0,Metales Base,125.0,26.84,0.01,-14.1,0.0,Acid plutonic rocks,0.0006548116798512,1.3879147786610704e-07,640.7353515625,0.0,421.1507568359375,1598.539794921875
23.3,62.2,2.839071780821917,18.928322,71.252617,42.52,2.0187502,93.745773,4.7,162.91974,1710.1929333458495,magmatic province,54.80361110618683,vms,2262.122810857095,98.94750034202194,1.0,Metales Base,125.0,26.84,0.01,-14.1,0.0,Acid plutonic rocks,0.0006548116798512,1.3879147786610704e-07,640.7353515625,0.0,421.1507568359375,1598.539794921875
23.3,62.2,1.206575342465753,18.928322,71.252617,42.52,2.0187502,93.745773,4.7,162.91974,1710.1929333458495,magmatic province,54.80361110618683,vms,2262.122810857095,98.94750034202194,1.0,Metales Base,125.0,26.84,0.01,-14.1,0.0,Acid plutonic rocks,0.0006548116798512,1.3879147786610704e-07,640.7353515625,0.0,421.1507568359375,1598.539794921875
290.55,47.883333,2.820369863013699,23.983376,77.054855,54.049999,3.41875,115.01424,4.8,87.6875,2896.0022836343514,orogenic belt,61.32632659210331,nicrpge,3428.3595876598365,111.3295666954258,3.0,Minerales Estratégicos y Tierras Raras,100.0,8.82,0.27,-12.5,0.2160129112013497,Mixed sedimentary rocks,0.0006540066096931,1.579312538524391e-07,1101.940673828125,0.0,421.6436462402344,1130.5400390625
290.55,47.883333,1.090945205479452,23.983376,77.054855,54.049999,3.41875,115.01424,4.8,87.6875,2896.0022836343514,orogenic belt,61.32632659210331,nicrpge,3428.3595876598365,111.3295666954258,3.0,Minerales Estratégicos y Tierras Raras,100.0,8.82,0.27,-12.5,0.2160129112013497,Mixed sedimentary rocks,0.0006540066096931,1.579312538524391e-07,1101.940673828125,0.0,421.6436462402344,1130.5400390625
290.55,47.883333,0.8606904109589041,23.983376,77.054855,54.049999,3.41875,115.01424,4.8,87.6875,2896.0022836343514,orogenic belt,61.32632659210331,nicrpge,3428.3595876598365,111.3295666954258,3.0,Minerales Estratégicos y Tierras Raras,100.0,8.82,0.27,-12.5,0.2160129112013497,Mixed sedimentary rocks,0.0006540066096931,1.579312538524391e-07,1101.940673828125,0.0,421.6436462402344,1130.5400390625
23.733333,61.45,2.681887920298879,19.703459,91.717842,44.77,2.6340427,57.159153,5.0,109.46733,1656.90015829896,volcanic arc,30.27455166203247,vms,2253.83397574451,37.24225045516323,2.0,Compuestos Químicos y Subproductos,50.0,19.39583333333333,0.01,-14.1,0.0,Metamorphics,0.0006561186746694,1.5465884928289597e-07,676.2197265625,0.0,421.1827087402344,1070.5401611328125
25.366667,64.933333,2.585910336239103,18.316681,63.235058,41.459999,1.9542636,58.079456,4.6,6.34304,2056.445232451457,magmatic province,62.18857042822949,phosphate,2628.6688011672163,63.26076766068878,-1.0,Compuestos Químicos y Subproductos,150.0,18.35,0.19,-15.2,0.0105603778515015,Acid plutonic rocks,0.0006531265098601,1.379517300392763e-07,476.9964294433594,0.0,420.8359375,50.540771484375
352.25,53.2,1.829972602739726,28.868099,123.112,65.721664,5.4256945,129.04602,5.55,55.495739,1136.125582882049,oceanic back-arc basin,27.70755457551744,sedznpb,1447.7811188149265,43.439368444245005,2.0,Metales Base,150.0,16.42,0.12,-16.5,0.0,Mixed sedimentary rocks,0.0006515375571325,1.195291048361469e-07,1412.9962158203125,0.0,421.2465515136719,470.5409851074219
352.25,53.3167,1.538383561643835,28.868099,122.20775,66.623329,5.3875003,133.8582,4.6,57.352982,1149.061482016154,oceanic back-arc basin,15.24968210309416,sedznpb,1455.1833440499136,34.56369198718369,2.0,Metales Base,150.0,10.47,0.12,-16.5,0.0,Mixed sedimentary rocks,0.0006515270797535,1.1937304122966452e-07,1403.8399658203125,0.0,421.2474365234375,326.54095458984375
350.4833,54.1333,1.387561643835616,30.368544,130.9801,67.169998,5.0458336,344.125,4.6,88.424713,1264.327809290094,oceanic back-arc basin,109.9456977938656,sedexmvt,1351.4483065168938,37.12537642797008,2.0,Metales Preciosos,150.0,19.52,0.19,-15.2,0.0,Siliciclastic sedimentary rocks,0.0006498329457826,1.1665554211504066e-07,1304.610107421875,0.0,421.2054138183594,1300.5399169921875
352.25,53.2333,2.875671232876712,28.868099,124.0547,65.762497,5.4236112,129.59195,4.6,49.387074,1139.8167622317058,oceanic back-arc basin,24.099488256918065,sedznpb,1449.8853749076477,40.68422673794957,2.0,Metales Base,150.0,19.77,0.12,-16.5,0.0,Mixed sedimentary rocks,0.0006515375571325,1.195291048361469e-07,1412.9962158203125,0.0,421.2465515136719,470.5409851074219
352.4167,53.35,1.769643835616438,31.174767,123.55301,68.713326,5.4506946,133.00877,6.5,63.104404,1151.939835677426,oceanic back-arc basin,15.440929884239546,sedexmvt,1442.22505669791,19.087533308599365,2.0,Metales Base,150.0,5.02,0.12,-16.5,0.0,Mixed sedimentary rocks,0.0006517080473713,1.1960872825511617e-07,1403.8199462890625,0.0,421.240234375,542.5409545898438
352.4833,53.1,2.041123287671233,29.347832,121.41793,68.739998,4.0263886,224.22572,5.1,321.12003,1123.9603857516488,oceanic back-arc basin,34.27957668481382,sedexmvt,1420.1767946963823,39.00713586049256,2.0,Metales Base,100.0,29.48,0.19,-15.2,0.0,Mixed sedimentary rocks,0.0006534560816362,1.209183437822503e-07,1421.9783935546875,0.0,421.245361328125,1888.5396728515625
351.4833,53.35,1.146246575342466,28.964186,134.34534,65.389999,5.1118054,160.43578,6.5,94.1875,1160.2902406333492,oceanic back-arc basin,25.773092820829984,sedznpb,1487.454127626694,26.90981880260053,2.0,Compuestos Químicos y Subproductos,150.0,12.68,0.06,-11.8,0.0,Carbonate sedimentary rocks,0.0006513817352242,1.189488045838516e-07,1401.7484130859375,0.0,421.2846984863281,750.54052734375
357.8667,57.6667,0.9350958904109588,30.252903,125.84383,67.400002,4.3821712,111.64688,5.066666666666666,56.629261,1021.8625992342515,craton,62.904766507634086,nicrpge,1298.7483352364238,59.45128868729193,1.0,Minerales Industriales,150.0,4.58,0.01,-14.1,0.0,Unknown,0.0006506906356662,1.206469733006088e-07,921.6215209960938,0.0,421.2537536621094,376.54095458984375
352.4,53.4167,1.709315068493151,32.091393,124.34153,69.480003,5.3673611,131.05629,6.7,84.23011,1159.4064249632916,oceanic back-arc basin,9.618577529448078,sedexmvt,1448.0508115878702,14.58684313979206,2.0,Metales Base,150.0,5.26,0.12,-16.5,0.0,Mixed sedimentary rocks,0.0006519576418213,1.1969979141213116e-07,1394.8779296875,0.0,421.23138427734375,756.54052734375
24.3,62.783333,2.413150684931507,18.014778,80.808876,38.810001,1.9645835,107.50735,4.8,202.02486,1817.2576181647785,magmatic province,86.2386130842872,phosphate,2389.9789131484163,90.6027177783645,2.0,Compuestos Químicos y Subproductos,100.0,15.46,0.01,-14.1,0.0,Acid plutonic rocks,0.0006546932854689,1.364647204127323e-07,619.5210571289062,0.0,421.0871887207031,2002.5396728515625
24.383333,58.566667,0.6733513075965131,17.578962,123.95286,40.419998,3.6493056,74.949677,5.266666666666667,20.62429,1422.3437532184423,shield,184.97702823378543,nicrpge,2157.8633612560893,118.25271271927792,2.0,Minerales Industriales,125.0,20.11,0.22,-13.0,0.0171042950038589,Unconsolidated sediments,0.0006564095383509,1.4420126603909014e-07,875.9786987304688,0.0,421.2342834472656,208.54092407226562
27.65,59.133333,4.404,19.593018,88.300667,43.239998,3.3923612,106.90714,4.8,44.87429,1688.9655682863431,volcanic arc,56.74975037952361,phosphate,2283.462899298984,53.02753852990497,2.0,Minerales Industriales,,30.47,0.22,-13.0,0.0789086742685319,Metamorphics,0.0006572764250449,1.4611475762649206e-07,862.1528930664062,0.0,421.38165283203125,428.54095458984375
27.616667,59.25,1.5414,19.464975,80.966537,43.555004,3.3583333,140.2292,5.8,47.215199,1701.9229312598436,volcanic arc,50.25705655339241,phosphate,2296.559984494205,43.64363064421547,2.0,Minerales Industriales,150.0,26.3,0.22,-13.0,0.0659579959889079,Metamorphics,0.0006573115824721,1.459428915495664e-07,852.0122680664062,0.0,421.3902893066406,524.5409545898438
27.616667,59.25,1.40928,19.464975,80.966537,43.555004,3.3583333,140.2292,5.8,47.215199,1701.9229312598436,volcanic arc,50.25705655339241,phosphate,2296.559984494205,43.64363064421547,2.0,Minerales Industriales,150.0,26.3,0.22,-13.0,0.0659579959889079,Metamorphics,0.0006573115824721,1.459428915495664e-07,852.0122680664062,0.0,421.3902893066406,524.5409545898438
27.1,59.35,1.7616,19.668024,85.649811,47.390003,3.3590276,70.559456,6.6,50.949574,1681.3361917880436,volcanic arc,9.25029600266406,phosphate,2310.8517878262987,17.767664734491408,2.0,Minerales Industriales,75.0,27.48,0.22,-13.0,0.0097086187747535,Unconsolidated sediments,0.0006569843972101,1.4605129194933397e-07,834.4430541992188,0.0,421.39849853515625,648.5408325195312
27.1,59.35,1.84968,19.668024,85.649811,47.390003,3.3590276,70.559456,6.6,50.949574,1681.3361917880436,volcanic arc,9.25029600266406,phosphate,2310.8517878262987,17.767664734491408,2.0,Minerales Industriales,75.0,27.48,0.22,-13.0,0.0097086187747535,Unconsolidated sediments,0.0006569843972101,1.4605129194933397e-07,834.4430541992188,0.0,421.39849853515625,648.5408325195312
7.316667,47.3,0.2714794520547945,41.864395,51.775715,88.269997,3.6965282,103.54219,6.15,824.93964,69.23962935049603,accretionary complex,53.95019217567084,potash,322.75391358309,50.33471788709013,2.0,Minerales Industriales,150.0,39.48,0.19,-15.2,0.0703272551392321,Mixed sedimentary rocks,0.0006661543156951,2.0258057986666245e-07,1898.6722412109373,0.0,421.5934143066406,7608.53857421875
7.633333,53.066667,1.407671232876712,35.968697,100.17057,78.5,5.625,215.93182,4.6,4.4758525,238.35042503603145,volcanic arc,77.82496477779316,potash,333.079361052173,82.68443293969595,2.0,Minerales Industriales,150.0,13.06,0.22,-13.0,0.0,Unconsolidated sediments,0.0006613930454477,1.7594531698250648e-07,1398.4248046875,0.0,421.7319030761719,-1.459228515625
7.633333,53.066667,1.206575342465753,35.968697,100.17057,78.5,5.625,215.93182,4.6,4.4758525,238.35042503603145,volcanic arc,77.82496477779316,potash,333.079361052173,82.68443293969595,2.0,Minerales Industriales,150.0,13.06,0.22,-13.0,0.0,Unconsolidated sediments,0.0006613930454477,1.7594531698250648e-07,1398.4248046875,0.0,421.7319030761719,-1.459228515625
7.633333,53.066667,1.206575342465753,35.968697,100.17057,78.5,5.625,215.93182,4.6,4.4758525,238.35042503603145,volcanic arc,77.82496477779316,potash,333.079361052173,82.68443293969595,2.0,Minerales Industriales,150.0,13.06,0.22,-13.0,0.0,Unconsolidated sediments,0.0006613930454477,1.7594531698250648e-07,1398.4248046875,0.0,421.7319030761719,-1.459228515625
